,geography,stratum,date,organism,resistance_pct,series_id,model_region,prescribing_rate
224,East of England,Piperacillin with tazobactam,2021-06-01,K-pneumoniae,19.5,K-pneumoniae__Piperacillin with tazobactam__East of England,East of England,1.27
225,East of England,Third Generation Cephalosporins,2021-06-01,K-pneumoniae,13.93,K-pneumoniae__Third Generation Cephalosporins__East of England,East of England,1.27
226,East of England,Amikacin,2021-06-01,P-aeruginosa,2.7,P-aeruginosa__Amikacin__East of England,East of England,1.27
227,East of England,Carbapenems,2021-06-01,P-aeruginosa,6.84,P-aeruginosa__Carbapenems__East of England,East of England,1.27
228,East of England,Ceftazidime,2021-06-01,P-aeruginosa,5.5,P-aeruginosa__Ceftazidime__East of England,East of England,1.27
229,East of England,Ciprofloxacin,2021-06-01,P-aeruginosa,9.24,P-aeruginosa__Ciprofloxacin__East of England,East of England,1.27
230,East of England,Piperacillin with tazobactam,2021-06-01,P-aeruginosa,5.88,P-aeruginosa__Piperacillin with tazobactam__East of England,East of England,1.27
231,East of England,Macrolides,2021-06-01,S-pneumoniae,16.67,S-pneumoniae__Macrolides__East of England,East of England,1.27
232,East of England,Penicillin,2021-06-01,S-pneumoniae,4.44,S-pneumoniae__Penicillin__East of England,East of England,1.27
233,East of England,Glycopeptides,2021-06-01,e-faecalis,4.12,e-faecalis__Glycopeptides__East of England,East of England,1.27
234,East of England,Glycopeptides,2021-06-01,e-faecium,38.04,e-faecium__Glycopeptides__East of England,East of England,1.27
235,East of England,Amikacin,2021-07-01,E-coli,2.35,E-coli__Amikacin__East of England,East of England,1.29
236,East of England,Carbapenems,2021-07-01,E-coli,0.1,E-coli__Carbapenems__East of England,East of England,1.29
237,East of England,Ciprofloxacin,2021-07-01,E-coli,17.35,E-coli__Ciprofloxacin__East of England,East of England,1.29
238,East of England,Co-amoxiclav,2021-07-01,E-coli,41.91,E-coli__Co-amoxiclav__East of England,East of England,1.29
239,East of England,Gentamicin,2021-07-01,E-coli,9.75,E-coli__Gentamicin__East of England,East of England,1.29
240,East of England,Piperacillin with tazobactam,2021-07-01,E-coli,11.46,E-coli__Piperacillin with tazobactam__East of England,East of England,1.29
241,East of England,Third Generation Cephalosporins,2021-07-01,E-coli,11.36,E-coli__Third Generation Cephalosporins__East of England,East of England,1.29
242,East of England,Amikacin,2021-07-01,K-pneumoniae,1.23,K-pneumoniae__Amikacin__East of England,East of England,1.29
243,East of England,Carbapenems,2021-07-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__East of England,East of England,1.29
244,East of England,Ciprofloxacin,2021-07-01,K-pneumoniae,12.22,K-pneumoniae__Ciprofloxacin__East of England,East of England,1.29
245,East of England,Co-amoxiclav,2021-07-01,K-pneumoniae,29.91,K-pneumoniae__Co-amoxiclav__East of England,East of England,1.29
246,East of England,Gentamicin,2021-07-01,K-pneumoniae,9.05,K-pneumoniae__Gentamicin__East of England,East of England,1.29
247,East of England,Piperacillin with tazobactam,2021-07-01,K-pneumoniae,22.27,K-pneumoniae__Piperacillin with tazobactam__East of England,East of England,1.29
248,East of England,Third Generation Cephalosporins,2021-07-01,K-pneumoniae,14.41,K-pneumoniae__Third Generation Cephalosporins__East of England,East of England,1.29
249,East of England,Amikacin,2021-07-01,P-aeruginosa,1.37,P-aeruginosa__Amikacin__East of England,East of England,1.29
250,East of England,Carbapenems,2021-07-01,P-aeruginosa,6.45,P-aeruginosa__Carbapenems__East of England,East of England,1.29
251,East of England,Ceftazidime,2021-07-01,P-aeruginosa,4.24,P-aeruginosa__Ceftazidime__East of England,East of England,1.29
252,East of England,Ciprofloxacin,2021-07-01,P-aeruginosa,7.63,P-aeruginosa__Ciprofloxacin__East of England,East of England,1.29
253,East of England,Piperacillin with tazobactam,2021-07-01,P-aeruginosa,6.35,P-aeruginosa__Piperacillin with tazobactam__East of England,East of England,1.29
254,East of England,Macrolides,2021-07-01,S-pneumoniae,14.89,S-pneumoniae__Macrolides__East of England,East of England,1.29
255,East of England,Penicillin,2021-07-01,S-pneumoniae,5.88,S-pneumoniae__Penicillin__East of England,East of England,1.29
256,East of England,Glycopeptides,2021-07-01,e-faecalis,3.81,e-faecalis__Glycopeptides__East of England,East of England,1.29
257,East of England,Glycopeptides,2021-07-01,e-faecium,41.98,e-faecium__Glycopeptides__East of England,East of England,1.29
258,East of England,Amikacin,2021-08-01,E-coli,2.99,E-coli__Amikacin__East of England,East of England,1.3
259,East of England,Carbapenems,2021-08-01,E-coli,0.0,E-coli__Carbapenems__East of England,East of England,1.3
260,East of England,Ciprofloxacin,2021-08-01,E-coli,17.58,E-coli__Ciprofloxacin__East of England,East of England,1.3
261,East of England,Co-amoxiclav,2021-08-01,E-coli,44.97,E-coli__Co-amoxiclav__East of England,East of England,1.3
262,East of England,Gentamicin,2021-08-01,E-coli,8.81,E-coli__Gentamicin__East of England,East of England,1.3
263,East of England,Piperacillin with tazobactam,2021-08-01,E-coli,12.73,E-coli__Piperacillin with tazobactam__East of England,East of England,1.3
264,East of England,Third Generation Cephalosporins,2021-08-01,E-coli,11.9,E-coli__Third Generation Cephalosporins__East of England,East of England,1.3
265,East of England,Amikacin,2021-08-01,K-pneumoniae,2.4,K-pneumoniae__Amikacin__East of England,East of England,1.3
266,East of England,Carbapenems,2021-08-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__East of England,East of England,1.3
267,East of England,Ciprofloxacin,2021-08-01,K-pneumoniae,13.81,K-pneumoniae__Ciprofloxacin__East of England,East of England,1.3
268,East of England,Co-amoxiclav,2021-08-01,K-pneumoniae,32.49,K-pneumoniae__Co-amoxiclav__East of England,East of England,1.3
269,East of England,Gentamicin,2021-08-01,K-pneumoniae,10.08,K-pneumoniae__Gentamicin__East of England,East of England,1.3
270,East of England,Piperacillin with tazobactam,2021-08-01,K-pneumoniae,23.18,K-pneumoniae__Piperacillin with tazobactam__East of England,East of England,1.3
271,East of England,Third Generation Cephalosporins,2021-08-01,K-pneumoniae,15.02,K-pneumoniae__Third Generation Cephalosporins__East of England,East of England,1.3
272,East of England,Amikacin,2021-08-01,P-aeruginosa,1.03,P-aeruginosa__Amikacin__East of England,East of England,1.3
273,East of England,Carbapenems,2021-08-01,P-aeruginosa,7.38,P-aeruginosa__Carbapenems__East of England,East of England,1.3
274,East of England,Ceftazidime,2021-08-01,P-aeruginosa,5.44,P-aeruginosa__Ceftazidime__East of England,East of England,1.3
275,East of England,Ciprofloxacin,2021-08-01,P-aeruginosa,7.05,P-aeruginosa__Ciprofloxacin__East of England,East of England,1.3
276,East of England,Piperacillin with tazobactam,2021-08-01,P-aeruginosa,9.4,P-aeruginosa__Piperacillin with tazobactam__East of England,East of England,1.3
277,East of England,Macrolides,2021-08-01,S-pneumoniae,15.79,S-pneumoniae__Macrolides__East of England,East of England,1.3
278,East of England,Penicillin,2021-08-01,S-pneumoniae,6.67,S-pneumoniae__Penicillin__East of England,East of England,1.3
279,East of England,Glycopeptides,2021-08-01,e-faecalis,4.04,e-faecalis__Glycopeptides__East of England,East of England,1.3
280,East of England,Glycopeptides,2021-08-01,e-faecium,40.43,e-faecium__Glycopeptides__East of England,East of England,1.3
281,East of England,Amikacin,2021-09-01,E-coli,3.63,E-coli__Amikacin__East of England,East of England,1.32
282,East of England,Carbapenems,2021-09-01,E-coli,0.1,E-coli__Carbapenems__East of England,East of England,1.32
283,East of England,Ciprofloxacin,2021-09-01,E-coli,17.85,E-coli__Ciprofloxacin__East of England,East of England,1.32
284,East of England,Co-amoxiclav,2021-09-01,E-coli,43.78,E-coli__Co-amoxiclav__East of England,East of England,1.32
285,East of England,Gentamicin,2021-09-01,E-coli,9.67,E-coli__Gentamicin__East of England,East of England,1.32
286,East of England,Piperacillin with tazobactam,2021-09-01,E-coli,13.17,E-coli__Piperacillin with tazobactam__East of England,East of England,1.32
287,East of England,Third Generation Cephalosporins,2021-09-01,E-coli,12.78,E-coli__Third Generation Cephalosporins__East of England,East of England,1.32
288,East of England,Amikacin,2021-09-01,K-pneumoniae,4.29,K-pneumoniae__Amikacin__East of England,East of England,1.32
289,East of England,Carbapenems,2021-09-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__East of England,East of England,1.32
290,East of England,Ciprofloxacin,2021-09-01,K-pneumoniae,16.52,K-pneumoniae__Ciprofloxacin__East of England,East of England,1.32
291,East of England,Co-amoxiclav,2021-09-01,K-pneumoniae,31.88,K-pneumoniae__Co-amoxiclav__East of England,East of England,1.32
292,East of England,Gentamicin,2021-09-01,K-pneumoniae,10.43,K-pneumoniae__Gentamicin__East of England,East of England,1.32
293,East of England,Piperacillin with tazobactam,2021-09-01,K-pneumoniae,23.66,K-pneumoniae__Piperacillin with tazobactam__East of England,East of England,1.32
294,East of England,Third Generation Cephalosporins,2021-09-01,K-pneumoniae,16.22,K-pneumoniae__Third Generation Cephalosporins__East of England,East of England,1.32
295,East of England,Amikacin,2021-09-01,P-aeruginosa,0.99,P-aeruginosa__Amikacin__East of England,East of England,1.32
296,East of England,Carbapenems,2021-09-01,P-aeruginosa,8.12,P-aeruginosa__Carbapenems__East of England,East of England,1.32
297,East of England,Ceftazidime,2021-09-01,P-aeruginosa,3.7,P-aeruginosa__Ceftazidime__East of England,East of England,1.32
298,East of England,Ciprofloxacin,2021-09-01,P-aeruginosa,5.45,P-aeruginosa__Ciprofloxacin__East of England,East of England,1.32
299,East of England,Piperacillin with tazobactam,2021-09-01,P-aeruginosa,7.74,P-aeruginosa__Piperacillin with tazobactam__East of England,East of England,1.32
300,East of England,Macrolides,2021-09-01,S-pneumoniae,11.63,S-pneumoniae__Macrolides__East of England,East of England,1.32
301,East of England,Penicillin,2021-09-01,S-pneumoniae,3.03,S-pneumoniae__Penicillin__East of England,East of England,1.32
302,East of England,Glycopeptides,2021-09-01,e-faecalis,7.55,e-faecalis__Glycopeptides__East of England,East of England,1.32
303,East of England,Glycopeptides,2021-09-01,e-faecium,35.29,e-faecium__Glycopeptides__East of England,East of England,1.32
304,East of England,Amikacin,2021-10-01,E-coli,3.03,E-coli__Amikacin__East of England,East of England,1.35
305,East of England,Carbapenems,2021-10-01,E-coli,0.1,E-coli__Carbapenems__East of England,East of England,1.35
306,East of England,Ciprofloxacin,2021-10-01,E-coli,17.77,E-coli__Ciprofloxacin__East of England,East of England,1.35
307,East of England,Co-amoxiclav,2021-10-01,E-coli,44.48,E-coli__Co-amoxiclav__East of England,East of England,1.35
308,East of England,Gentamicin,2021-10-01,E-coli,8.93,E-coli__Gentamicin__East of England,East of England,1.35
309,East of England,Piperacillin with tazobactam,2021-10-01,E-coli,14.07,E-coli__Piperacillin with tazobactam__East of England,East of England,1.35
310,East of England,Third Generation Cephalosporins,2021-10-01,E-coli,13.16,E-coli__Third Generation Cephalosporins__East of England,East of England,1.35
311,East of England,Amikacin,2021-10-01,K-pneumoniae,3.75,K-pneumoniae__Amikacin__East of England,East of England,1.35
312,East of England,Carbapenems,2021-10-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__East of England,East of England,1.35
313,East of England,Ciprofloxacin,2021-10-01,K-pneumoniae,17.78,K-pneumoniae__Ciprofloxacin__East of England,East of England,1.35
314,East of England,Co-amoxiclav,2021-10-01,K-pneumoniae,30.59,K-pneumoniae__Co-amoxiclav__East of England,East of England,1.35
315,East of England,Gentamicin,2021-10-01,K-pneumoniae,8.85,K-pneumoniae__Gentamicin__East of England,East of England,1.35
316,East of England,Piperacillin with tazobactam,2021-10-01,K-pneumoniae,22.17,K-pneumoniae__Piperacillin with tazobactam__East of England,East of England,1.35
317,East of England,Third Generation Cephalosporins,2021-10-01,K-pneumoniae,14.55,K-pneumoniae__Third Generation Cephalosporins__East of England,East of England,1.35
318,East of England,Amikacin,2021-10-01,P-aeruginosa,1.74,P-aeruginosa__Amikacin__East of England,East of England,1.35
319,East of England,Carbapenems,2021-10-01,P-aeruginosa,6.79,P-aeruginosa__Carbapenems__East of England,East of England,1.35
320,East of England,Ceftazidime,2021-10-01,P-aeruginosa,4.29,P-aeruginosa__Ceftazidime__East of England,East of England,1.35
321,East of England,Ciprofloxacin,2021-10-01,P-aeruginosa,4.88,P-aeruginosa__Ciprofloxacin__East of England,East of England,1.35
322,East of England,Piperacillin with tazobactam,2021-10-01,P-aeruginosa,8.92,P-aeruginosa__Piperacillin with tazobactam__East of England,East of England,1.35
323,East of England,Macrolides,2021-10-01,S-pneumoniae,11.29,S-pneumoniae__Macrolides__East of England,East of England,1.35
324,East of England,Penicillin,2021-10-01,S-pneumoniae,2.08,S-pneumoniae__Penicillin__East of England,East of England,1.35
325,East of England,Glycopeptides,2021-10-01,e-faecalis,7.55,e-faecalis__Glycopeptides__East of England,East of England,1.35
326,East of England,Glycopeptides,2021-10-01,e-faecium,26.61,e-faecium__Glycopeptides__East of England,East of England,1.35
327,East of England,Amikacin,2021-11-01,E-coli,2.18,E-coli__Amikacin__East of England,East of England,1.38
328,East of England,Carbapenems,2021-11-01,E-coli,0.1,E-coli__Carbapenems__East of England,East of England,1.38
329,East of England,Ciprofloxacin,2021-11-01,E-coli,16.48,E-coli__Ciprofloxacin__East of England,East of England,1.38
330,East of England,Co-amoxiclav,2021-11-01,E-coli,42.91,E-coli__Co-amoxiclav__East of England,East of England,1.38
331,East of England,Gentamicin,2021-11-01,E-coli,9.56,E-coli__Gentamicin__East of England,East of England,1.38
332,East of England,Piperacillin with tazobactam,2021-11-01,E-coli,14.36,E-coli__Piperacillin with tazobactam__East of England,East of England,1.38
333,East of England,Third Generation Cephalosporins,2021-11-01,E-coli,12.45,E-coli__Third Generation Cephalosporins__East of England,East of England,1.38
334,East of England,Amikacin,2021-11-01,K-pneumoniae,2.86,K-pneumoniae__Amikacin__East of England,East of England,1.38
335,East of England,Carbapenems,2021-11-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__East of England,East of England,1.38
336,East of England,Ciprofloxacin,2021-11-01,K-pneumoniae,17.73,K-pneumoniae__Ciprofloxacin__East of England,East of England,1.38
337,East of England,Co-amoxiclav,2021-11-01,K-pneumoniae,31.36,K-pneumoniae__Co-amoxiclav__East of England,East of England,1.38
338,East of England,Gentamicin,2021-11-01,K-pneumoniae,8.04,K-pneumoniae__Gentamicin__East of England,East of England,1.38
339,East of England,Piperacillin with tazobactam,2021-11-01,K-pneumoniae,22.57,K-pneumoniae__Piperacillin with tazobactam__East of England,East of England,1.38
340,East of England,Third Generation Cephalosporins,2021-11-01,K-pneumoniae,15.42,K-pneumoniae__Third Generation Cephalosporins__East of England,East of England,1.38
341,East of England,Amikacin,2021-11-01,P-aeruginosa,2.17,P-aeruginosa__Amikacin__East of England,East of England,1.38
342,East of England,Carbapenems,2021-11-01,P-aeruginosa,4.38,P-aeruginosa__Carbapenems__East of England,East of England,1.38
343,East of England,Ceftazidime,2021-11-01,P-aeruginosa,3.65,P-aeruginosa__Ceftazidime__East of England,East of England,1.38
344,East of England,Ciprofloxacin,2021-11-01,P-aeruginosa,4.41,P-aeruginosa__Ciprofloxacin__East of England,East of England,1.38
345,East of England,Piperacillin with tazobactam,2021-11-01,P-aeruginosa,7.58,P-aeruginosa__Piperacillin with tazobactam__East of England,East of England,1.38
346,East of England,Macrolides,2021-11-01,S-pneumoniae,6.59,S-pneumoniae__Macrolides__East of England,East of England,1.38
347,East of England,Penicillin,2021-11-01,S-pneumoniae,2.9,S-pneumoniae__Penicillin__East of England,East of England,1.38
348,East of England,Glycopeptides,2021-11-01,e-faecalis,9.35,e-faecalis__Glycopeptides__East of England,East of England,1.38
