geography,stratum,date,resistance_pct,organism
Yorkshire and Humber,Amikacin,2025-05-01,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,2025-06-01,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,5.56,p_aeruginosa
Yorkshire and Humber,Amikacin,,5.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,4.55,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Amikacin,,4.76,p_aeruginosa
Yorkshire and Humber,Amikacin,,8.33,p_aeruginosa
Yorkshire and Humber,Amikacin,,7.14,p_aeruginosa
Yorkshire and Humber,Amikacin,,3.7,p_aeruginosa
Yorkshire and Humber,Amikacin,,0.0,p_aeruginosa
Yorkshire and Humber,Carbapenems,2020-08-01,7.59,p_aeruginosa
Yorkshire and Humber,Carbapenems,2020-09-01,4.3,p_aeruginosa
Yorkshire and Humber,Carbapenems,2020-10-01,8.54,p_aeruginosa
Yorkshire and Humber,Carbapenems,2020-11-01,6.76,p_aeruginosa
Yorkshire and Humber,Carbapenems,2020-12-01,6.94,p_aeruginosa
Yorkshire and Humber,Carbapenems,2021-01-01,4.23,p_aeruginosa
Yorkshire and Humber,Carbapenems,2021-02-01,8.97,p_aeruginosa
Yorkshire and Humber,Carbapenems,2021-03-01,10.0,p_aeruginosa
Yorkshire and Humber,Carbapenems,2021-04-01,8.24,p_aeruginosa
Yorkshire and Humber,Carbapenems,2021-05-01,5.56,p_aeruginosa
Yorkshire and Humber,Carbapenems,2021-06-01,3.41,p_aeruginosa
Yorkshire and Humber,Carbapenems,2021-07-01,6.45,p_aeruginosa
Yorkshire and Humber,Carbapenems,2021-08-01,6.25,p_aeruginosa
Yorkshire and Humber,Carbapenems,2021-09-01,6.12,p_aeruginosa
Yorkshire and Humber,Carbapenems,2021-10-01,6.31,p_aeruginosa
Yorkshire and Humber,Carbapenems,2021-11-01,6.6,p_aeruginosa
Yorkshire and Humber,Carbapenems,2021-12-01,10.58,p_aeruginosa
Yorkshire and Humber,Carbapenems,2022-01-01,8.54,p_aeruginosa
Yorkshire and Humber,Carbapenems,2022-02-01,9.21,p_aeruginosa
Yorkshire and Humber,Carbapenems,2022-03-01,6.58,p_aeruginosa
Yorkshire and Humber,Carbapenems,2022-04-01,7.35,p_aeruginosa
Yorkshire and Humber,Carbapenems,2022-05-01,6.41,p_aeruginosa
Yorkshire and Humber,Carbapenems,2022-06-01,4.11,p_aeruginosa
Yorkshire and Humber,Carbapenems,2022-07-01,7.14,p_aeruginosa
Yorkshire and Humber,Carbapenems,2022-08-01,7.61,p_aeruginosa
Yorkshire and Humber,Carbapenems,2022-09-01,7.69,p_aeruginosa
Yorkshire and Humber,Carbapenems,2022-10-01,5.45,p_aeruginosa
Yorkshire and Humber,Carbapenems,2022-11-01,2.94,p_aeruginosa
Yorkshire and Humber,Carbapenems,2022-12-01,3.54,p_aeruginosa
Yorkshire and Humber,Carbapenems,2023-01-01,4.0,p_aeruginosa
Yorkshire and Humber,Carbapenems,2023-02-01,5.75,p_aeruginosa
Yorkshire and Humber,Carbapenems,2023-03-01,7.58,p_aeruginosa
Yorkshire and Humber,Carbapenems,2023-04-01,6.56,p_aeruginosa
Yorkshire and Humber,Carbapenems,2023-05-01,6.85,p_aeruginosa
Yorkshire and Humber,Carbapenems,2023-06-01,7.14,p_aeruginosa
Yorkshire and Humber,Carbapenems,2023-07-01,7.14,p_aeruginosa
Yorkshire and Humber,Carbapenems,2023-08-01,6.82,p_aeruginosa
Yorkshire and Humber,Carbapenems,2023-09-01,3.33,p_aeruginosa
Yorkshire and Humber,Carbapenems,2023-10-01,5.43,p_aeruginosa
Yorkshire and Humber,Carbapenems,2023-11-01,3.66,p_aeruginosa
Yorkshire and Humber,Carbapenems,2023-12-01,6.1,p_aeruginosa
Yorkshire and Humber,Carbapenems,2024-01-01,3.53,p_aeruginosa
Yorkshire and Humber,Carbapenems,2024-02-01,6.17,p_aeruginosa
Yorkshire and Humber,Carbapenems,2024-03-01,4.88,p_aeruginosa
Yorkshire and Humber,Carbapenems,2024-04-01,8.22,p_aeruginosa
Yorkshire and Humber,Carbapenems,2024-05-01,11.39,p_aeruginosa
Yorkshire and Humber,Carbapenems,2024-06-01,10.26,p_aeruginosa
Yorkshire and Humber,Carbapenems,2024-07-01,7.69,p_aeruginosa
Yorkshire and Humber,Carbapenems,2024-08-01,3.12,p_aeruginosa
Yorkshire and Humber,Carbapenems,2024-09-01,5.83,p_aeruginosa
Yorkshire and Humber,Carbapenems,2024-10-01,3.67,p_aeruginosa
Yorkshire and Humber,Carbapenems,2024-11-01,3.81,p_aeruginosa
Yorkshire and Humber,Carbapenems,2024-12-01,2.7,p_aeruginosa
Yorkshire and Humber,Carbapenems,2025-01-01,5.49,p_aeruginosa
Yorkshire and Humber,Carbapenems,2025-02-01,5.68,p_aeruginosa
Yorkshire and Humber,Carbapenems,2025-03-01,9.59,p_aeruginosa
Yorkshire and Humber,Carbapenems,2025-04-01,8.64,p_aeruginosa
Yorkshire and Humber,Carbapenems,2025-05-01,8.11,p_aeruginosa
Yorkshire and Humber,Carbapenems,2025-06-01,7.35,p_aeruginosa
Yorkshire and Humber,Carbapenems,,7.35,p_aeruginosa
Yorkshire and Humber,Carbapenems,,8.11,p_aeruginosa
Yorkshire and Humber,Carbapenems,,8.64,p_aeruginosa
Yorkshire and Humber,Carbapenems,,9.59,p_aeruginosa
Yorkshire and Humber,Carbapenems,,5.68,p_aeruginosa
Yorkshire and Humber,Carbapenems,,5.49,p_aeruginosa
Yorkshire and Humber,Carbapenems,,2.7,p_aeruginosa
Yorkshire and Humber,Carbapenems,,3.81,p_aeruginosa
Yorkshire and Humber,Carbapenems,,3.67,p_aeruginosa
Yorkshire and Humber,Carbapenems,,5.83,p_aeruginosa
Yorkshire and Humber,Carbapenems,,3.12,p_aeruginosa
Yorkshire and Humber,Carbapenems,,7.69,p_aeruginosa
Yorkshire and Humber,Carbapenems,,10.26,p_aeruginosa
Yorkshire and Humber,Carbapenems,,11.39,p_aeruginosa
Yorkshire and Humber,Carbapenems,,8.22,p_aeruginosa
Yorkshire and Humber,Carbapenems,,4.88,p_aeruginosa
Yorkshire and Humber,Carbapenems,,6.17,p_aeruginosa
Yorkshire and Humber,Carbapenems,,3.53,p_aeruginosa
Yorkshire and Humber,Carbapenems,,6.1,p_aeruginosa
Yorkshire and Humber,Carbapenems,,3.66,p_aeruginosa
Yorkshire and Humber,Carbapenems,,5.43,p_aeruginosa
Yorkshire and Humber,Carbapenems,,3.33,p_aeruginosa
Yorkshire and Humber,Carbapenems,,6.82,p_aeruginosa
Yorkshire and Humber,Carbapenems,,7.14,p_aeruginosa
Yorkshire and Humber,Carbapenems,,7.14,p_aeruginosa
Yorkshire and Humber,Carbapenems,,6.85,p_aeruginosa
Yorkshire and Humber,Carbapenems,,6.56,p_aeruginosa
Yorkshire and Humber,Carbapenems,,7.58,p_aeruginosa
Yorkshire and Humber,Carbapenems,,5.75,p_aeruginosa
Yorkshire and Humber,Carbapenems,,4.0,p_aeruginosa
Yorkshire and Humber,Carbapenems,,3.54,p_aeruginosa
Yorkshire and Humber,Carbapenems,,2.94,p_aeruginosa
Yorkshire and Humber,Carbapenems,,5.45,p_aeruginosa
Yorkshire and Humber,Carbapenems,,7.69,p_aeruginosa
Yorkshire and Humber,Carbapenems,,7.61,p_aeruginosa
Yorkshire and Humber,Carbapenems,,7.14,p_aeruginosa
Yorkshire and Humber,Carbapenems,,4.11,p_aeruginosa
Yorkshire and Humber,Carbapenems,,6.41,p_aeruginosa
Yorkshire and Humber,Carbapenems,,7.35,p_aeruginosa
Yorkshire and Humber,Carbapenems,,6.58,p_aeruginosa
Yorkshire and Humber,Carbapenems,,9.21,p_aeruginosa
Yorkshire and Humber,Carbapenems,,8.54,p_aeruginosa
Yorkshire and Humber,Carbapenems,,10.58,p_aeruginosa
Yorkshire and Humber,Carbapenems,,6.6,p_aeruginosa
Yorkshire and Humber,Carbapenems,,6.31,p_aeruginosa
Yorkshire and Humber,Carbapenems,,6.12,p_aeruginosa
Yorkshire and Humber,Carbapenems,,6.25,p_aeruginosa
Yorkshire and Humber,Carbapenems,,6.45,p_aeruginosa
Yorkshire and Humber,Carbapenems,,3.41,p_aeruginosa
Yorkshire and Humber,Carbapenems,,5.56,p_aeruginosa
Yorkshire and Humber,Carbapenems,,8.24,p_aeruginosa
Yorkshire and Humber,Carbapenems,,10.0,p_aeruginosa
Yorkshire and Humber,Carbapenems,,8.97,p_aeruginosa
Yorkshire and Humber,Carbapenems,,4.23,p_aeruginosa
Yorkshire and Humber,Carbapenems,,6.94,p_aeruginosa
Yorkshire and Humber,Carbapenems,,6.76,p_aeruginosa
Yorkshire and Humber,Carbapenems,,8.54,p_aeruginosa
Yorkshire and Humber,Carbapenems,,4.3,p_aeruginosa
Yorkshire and Humber,Carbapenems,,7.59,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2020-08-01,5.19,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2020-09-01,4.35,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2020-10-01,4.76,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2020-11-01,3.85,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2020-12-01,5.26,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2021-01-01,5.56,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2021-02-01,7.59,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2021-03-01,7.59,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2021-04-01,5.75,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2021-05-01,6.67,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2021-06-01,4.55,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2021-07-01,5.56,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2021-08-01,4.3,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2021-09-01,10.2,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2021-10-01,10.71,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2021-11-01,11.01,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2021-12-01,4.76,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2022-01-01,3.53,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2022-02-01,1.3,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2022-03-01,5.33,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2022-04-01,4.62,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2022-05-01,3.9,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2022-06-01,1.37,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2022-07-01,4.94,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2022-08-01,5.62,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2022-09-01,7.06,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2022-10-01,6.67,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2022-11-01,7.37,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2022-12-01,7.27,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2023-01-01,8.0,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2023-02-01,11.36,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2023-03-01,13.24,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2023-04-01,9.68,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2023-05-01,6.67,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2023-06-01,5.95,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2023-07-01,4.88,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2023-08-01,2.41,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2023-09-01,0.0,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2023-10-01,1.1,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2023-11-01,4.82,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2023-12-01,7.32,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2024-01-01,9.09,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2024-02-01,9.52,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2024-03-01,8.14,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2024-04-01,8.11,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2024-05-01,7.41,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2024-06-01,7.89,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2024-07-01,5.62,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2024-08-01,2.13,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2024-09-01,2.88,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2024-10-01,1.89,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2024-11-01,2.0,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2024-12-01,2.8,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2025-01-01,3.49,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2025-02-01,5.0,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2025-03-01,6.35,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2025-04-01,10.13,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2025-05-01,13.16,p_aeruginosa
Yorkshire and Humber,Ceftazidime,2025-06-01,13.16,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,13.16,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,13.16,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,10.13,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,6.35,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,5.0,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,3.49,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,2.8,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,2.0,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,1.89,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,2.88,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,2.13,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,5.62,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,7.89,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,7.41,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,8.11,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,8.14,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,9.52,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,9.09,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,7.32,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,4.82,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,1.1,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,0.0,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,2.41,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,4.88,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,5.95,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,6.67,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,9.68,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,13.24,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,11.36,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,8.0,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,7.27,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,7.37,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,6.67,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,7.06,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,5.62,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,4.94,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,1.37,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,3.9,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,4.62,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,5.33,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,1.3,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,3.53,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,4.76,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,11.01,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,10.71,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,10.2,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,4.3,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,5.56,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,4.55,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,6.67,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,5.75,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,7.59,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,7.59,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,5.56,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,5.26,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,3.85,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,4.76,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,4.35,p_aeruginosa
Yorkshire and Humber,Ceftazidime,,5.19,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2020-08-01,17.72,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2020-09-01,14.74,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2020-10-01,16.67,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2020-11-01,11.69,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2020-12-01,16.67,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2021-01-01,14.08,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2021-02-01,14.1,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2021-03-01,9.88,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2021-04-01,11.24,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2021-05-01,10.64,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2021-06-01,8.79,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2021-07-01,13.54,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2021-08-01,12.5,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2021-09-01,15.53,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2021-10-01,8.85,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2021-11-01,9.01,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2021-12-01,10.48,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2022-01-01,14.12,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2022-02-01,13.92,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2022-03-01,12.82,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2022-04-01,11.76,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2022-05-01,12.5,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2022-06-01,12.0,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2022-07-01,11.63,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2022-08-01,21.51,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2022-09-01,23.66,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2022-10-01,26.96,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2022-11-01,20.19,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2022-12-01,15.79,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2023-01-01,15.31,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2023-02-01,17.24,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2023-03-01,23.53,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2023-04-01,19.35,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2023-05-01,20.27,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2023-06-01,19.28,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2023-07-01,18.29,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2023-08-01,20.0,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2023-09-01,17.05,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2023-10-01,17.98,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2023-11-01,15.19,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2023-12-01,17.72,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2024-01-01,16.85,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2024-02-01,17.86,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2024-03-01,15.48,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2024-04-01,14.86,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2024-05-01,13.92,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2024-06-01,19.74,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2024-07-01,16.87,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2024-08-01,16.67,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2024-09-01,15.62,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2024-10-01,16.67,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2024-11-01,16.33,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2024-12-01,12.73,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2025-01-01,13.83,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2025-02-01,16.09,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2025-03-01,17.39,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2025-04-01,16.67,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2025-05-01,16.22,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,2025-06-01,14.29,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,14.29,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,16.22,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,16.67,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,17.39,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,16.09,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,13.83,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,12.73,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,16.33,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,16.67,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,15.62,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,16.67,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,16.87,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,19.74,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,13.92,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,14.86,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,15.48,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,17.86,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,16.85,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,17.72,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,15.19,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,17.98,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,17.05,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,20.0,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,18.29,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,19.28,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,20.27,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,19.35,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,23.53,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,17.24,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,15.31,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,15.79,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,20.19,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,26.96,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,23.66,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,21.51,p_aeruginosa
Yorkshire and Humber,Ciprofloxacin,,11.63,p_aeruginosa
