theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,metric_value,in_reporting_delay_period,metric-value
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/08/2024,25.45,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/07/2024,23.88,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/06/2024,25,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/05/2024,27.55,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/04/2024,29.5,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/03/2024,32.16,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/02/2024,33.33,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/01/2024,34.91,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/12/2023,36.09,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/11/2023,34.35,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/10/2023,30.7,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/09/2023,29.11,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/08/2023,27.43,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/07/2023,27.65,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/06/2023,24.65,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/05/2023,24.1,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/04/2023,25.57,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/03/2023,30,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/02/2023,27.22,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/01/2023,24.87,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/12/2022,23.5,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/11/2022,26.85,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/10/2022,29.44,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/09/2022,30.48,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/08/2022,26.44,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/07/2022,26.06,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/06/2022,22.41,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/05/2022,26.55,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/04/2022,26.63,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/03/2022,32.37,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/02/2022,32.16,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/01/2022,32.45,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/12/2021,27.45,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/11/2021,24.17,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/10/2021,21.8,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/09/2021,22.34,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/08/2021,26.47,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/07/2021,27.74,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/06/2021,28.57,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/05/2021,22.29,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/04/2021,24.24,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/03/2021,22.22,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/02/2021,23.76,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/01/2021,22.93,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2020,01/12/2020,25.67,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2020,01/11/2020,27.07,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2020,01/10/2020,25.29,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2020,01/09/2020,19.61,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2020,01/08/2020,22,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2025,01/06/2025,8.65,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2025,01/05/2025,5.45,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2025,01/04/2025,9.28,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2025,01/03/2025,11.74,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2025,01/02/2025,11.45,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2025,01/01/2025,7.08,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/12/2024,5.38,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/11/2024,6.19,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/10/2024,7.63,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/09/2024,6.91,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/08/2024,6.67,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/07/2024,7.94,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/06/2024,8.47,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/05/2024,8.16,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/04/2024,5.53,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/03/2024,7.5,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/02/2024,9.69,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/01/2024,11.68,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/12/2023,9.44,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/11/2023,9.48,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/10/2023,8.55,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/09/2023,9.09,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/08/2023,8.09,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/07/2023,8.48,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/06/2023,7.76,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/05/2023,6.74,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/04/2023,4.97,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/03/2023,5.91,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/02/2023,4.21,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/01/2023,4.35,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/12/2022,4.39,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/11/2022,8.6,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/10/2022,11.06,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/09/2022,10.71,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/08/2022,5.56,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/07/2022,3.12,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/06/2022,3.45,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/05/2022,4.55,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/04/2022,7.19,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/03/2022,8.67,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/02/2022,7.6,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/01/2022,8.11,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/12/2021,6.06,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/11/2021,8.7,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/10/2021,5.71,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/09/2021,5.61,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/08/2021,5.95,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/07/2021,7.89,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/06/2021,8,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/05/2021,4.94,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/04/2021,5.99,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/03/2021,4.64,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/02/2021,4.85,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/01/2021,5.37,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2020,01/12/2020,7.49,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2020,01/11/2020,7.69,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2020,01/10/2020,4.65,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2020,01/09/2020,3.25,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2020,01/08/2020,6.04,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2025,01/06/2025,21.76,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2025,01/05/2025,21.56,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2025,01/04/2025,23.44,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2025,01/03/2025,25.37,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2025,01/02/2025,22.42,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2025,01/01/2025,21.33,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,01/12/2024,20.37,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,01/11/2024,22.12,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,01/10/2024,20.61,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,01/09/2024,20.74,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,01/08/2024,20.93,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,01/07/2024,20.94,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,01/06/2024,20.94,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,01/05/2024,21.05,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,01/04/2024,21.21,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,01/03/2024,22.11,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,01/02/2024,22.61,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,01/01/2024,23.29,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/12/2023,23.95,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/11/2023,24.79,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/10/2023,22.22,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/09/2023,23.32,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/08/2023,21.12,FALSE,
