,geography,stratum,date,organism,resistance_pct
2936,West Midlands,Amikacin,2024-01-05,K-pneumoniae,1.55
2937,West Midlands,Amikacin,2024-01-06,K-pneumoniae,1.06
2938,West Midlands,Amikacin,2024-01-07,K-pneumoniae,1.08
2939,West Midlands,Amikacin,2024-01-08,K-pneumoniae,0.97
2940,West Midlands,Amikacin,2024-01-09,K-pneumoniae,0.95
2941,West Midlands,Amikacin,2024-01-10,K-pneumoniae,1.74
2942,West Midlands,Amikacin,2024-01-11,K-pneumoniae,1.31
2943,West Midlands,Amikacin,2024-01-12,K-pneumoniae,1.74
2944,West Midlands,Amikacin,2025-01-01,K-pneumoniae,0.93
2945,West Midlands,Amikacin,2025-01-02,K-pneumoniae,1.81
2946,West Midlands,Amikacin,2025-01-03,K-pneumoniae,1.95
2947,West Midlands,Amikacin,2025-01-04,K-pneumoniae,2.08
2948,West Midlands,Amikacin,2025-01-05,K-pneumoniae,0.6
2949,West Midlands,Amikacin,2025-01-06,K-pneumoniae,1.66
2950,West Midlands,Carbapenems,2020-01-08,K-pneumoniae,0.0
2951,West Midlands,Carbapenems,2020-01-09,K-pneumoniae,0.0
2952,West Midlands,Carbapenems,2020-01-10,K-pneumoniae,0.57
2953,West Midlands,Carbapenems,2020-01-11,K-pneumoniae,0.53
2954,West Midlands,Carbapenems,2020-01-12,K-pneumoniae,1.04
2955,West Midlands,Carbapenems,2021-01-01,K-pneumoniae,0.94
2956,West Midlands,Carbapenems,2021-01-02,K-pneumoniae,0.95
2957,West Midlands,Carbapenems,2021-01-03,K-pneumoniae,0.51
2958,West Midlands,Carbapenems,2021-01-04,K-pneumoniae,0.58
2959,West Midlands,Carbapenems,2021-01-05,K-pneumoniae,0.6
2960,West Midlands,Carbapenems,2021-01-06,K-pneumoniae,1.28
2961,West Midlands,Carbapenems,2021-01-07,K-pneumoniae,0.63
2962,West Midlands,Carbapenems,2021-01-08,K-pneumoniae,0.57
2963,West Midlands,Carbapenems,2021-01-09,K-pneumoniae,0.5
2964,West Midlands,Carbapenems,2021-01-10,K-pneumoniae,0.93
2965,West Midlands,Carbapenems,2021-01-11,K-pneumoniae,1.84
2966,West Midlands,Carbapenems,2021-01-12,K-pneumoniae,1.43
2967,West Midlands,Carbapenems,2022-01-01,K-pneumoniae,1.03
2968,West Midlands,Carbapenems,2022-01-02,K-pneumoniae,0.0
2969,West Midlands,Carbapenems,2022-01-03,K-pneumoniae,0.0
2970,West Midlands,Carbapenems,2022-01-04,K-pneumoniae,0.0
2971,West Midlands,Carbapenems,2022-01-05,K-pneumoniae,0.56
2972,West Midlands,Carbapenems,2022-01-06,K-pneumoniae,1.14
2973,West Midlands,Carbapenems,2022-01-07,K-pneumoniae,1.05
2974,West Midlands,Carbapenems,2022-01-08,K-pneumoniae,1.12
2975,West Midlands,Carbapenems,2022-01-09,K-pneumoniae,1.52
2976,West Midlands,Carbapenems,2022-01-10,K-pneumoniae,2.91
2977,West Midlands,Carbapenems,2022-01-11,K-pneumoniae,2.18
2978,West Midlands,Carbapenems,2022-01-12,K-pneumoniae,1.42
2979,West Midlands,Carbapenems,2023-01-01,K-pneumoniae,0.48
2980,West Midlands,Carbapenems,2023-01-02,K-pneumoniae,1.04
2981,West Midlands,Carbapenems,2023-01-03,K-pneumoniae,1.04
2982,West Midlands,Carbapenems,2023-01-04,K-pneumoniae,1.06
2983,West Midlands,Carbapenems,2023-01-05,K-pneumoniae,0.49
2984,West Midlands,Carbapenems,2023-01-06,K-pneumoniae,0.44
2985,West Midlands,Carbapenems,2023-01-07,K-pneumoniae,0.85
2986,West Midlands,Carbapenems,2023-01-08,K-pneumoniae,1.24
2987,West Midlands,Carbapenems,2023-01-09,K-pneumoniae,2.17
2988,West Midlands,Carbapenems,2023-01-10,K-pneumoniae,1.24
2989,West Midlands,Carbapenems,2023-01-11,K-pneumoniae,0.82
2990,West Midlands,Carbapenems,2023-01-12,K-pneumoniae,0.0
2991,West Midlands,Carbapenems,2024-01-01,K-pneumoniae,0.44
2992,West Midlands,Carbapenems,2024-01-02,K-pneumoniae,1.44
2993,West Midlands,Carbapenems,2024-01-03,K-pneumoniae,2.31
2994,West Midlands,Carbapenems,2024-01-04,K-pneumoniae,1.87
2995,West Midlands,Carbapenems,2024-01-05,K-pneumoniae,1.46
2996,West Midlands,Carbapenems,2024-01-06,K-pneumoniae,0.99
2997,West Midlands,Carbapenems,2024-01-07,K-pneumoniae,1.92
2998,West Midlands,Carbapenems,2024-01-08,K-pneumoniae,1.31
2999,West Midlands,Carbapenems,2024-01-09,K-pneumoniae,0.87
3000,West Midlands,Carbapenems,2024-01-10,K-pneumoniae,0.41
3001,West Midlands,Carbapenems,2024-01-11,K-pneumoniae,1.65
3002,West Midlands,Carbapenems,2024-01-12,K-pneumoniae,1.65
3003,West Midlands,Carbapenems,2025-01-01,K-pneumoniae,2.13
3004,West Midlands,Carbapenems,2025-01-02,K-pneumoniae,2.07
3005,West Midlands,Carbapenems,2025-01-03,K-pneumoniae,2.68
3006,West Midlands,Carbapenems,2025-01-04,K-pneumoniae,1.95
3007,West Midlands,Carbapenems,2025-01-05,K-pneumoniae,1.11
3008,West Midlands,Carbapenems,2025-01-06,K-pneumoniae,1.49
3009,West Midlands,Ciprofloxacin,2020-01-08,K-pneumoniae,7.38
3010,West Midlands,Ciprofloxacin,2020-01-09,K-pneumoniae,5.84
3011,West Midlands,Ciprofloxacin,2020-01-10,K-pneumoniae,6.4
3012,West Midlands,Ciprofloxacin,2020-01-11,K-pneumoniae,8.7
3013,West Midlands,Ciprofloxacin,2020-01-12,K-pneumoniae,10.16
3014,West Midlands,Ciprofloxacin,2021-01-01,K-pneumoniae,9.27
3015,West Midlands,Ciprofloxacin,2021-01-02,K-pneumoniae,7.32
3016,West Midlands,Ciprofloxacin,2021-01-03,K-pneumoniae,5.21
3017,West Midlands,Ciprofloxacin,2021-01-04,K-pneumoniae,5.92
3018,West Midlands,Ciprofloxacin,2021-01-05,K-pneumoniae,9.15
3019,West Midlands,Ciprofloxacin,2021-01-06,K-pneumoniae,11.69
3020,West Midlands,Ciprofloxacin,2021-01-07,K-pneumoniae,15.38
3021,West Midlands,Ciprofloxacin,2021-01-08,K-pneumoniae,10.0
3022,West Midlands,Ciprofloxacin,2021-01-09,K-pneumoniae,9.28
3023,West Midlands,Ciprofloxacin,2021-01-10,K-pneumoniae,5.83
3024,West Midlands,Ciprofloxacin,2021-01-11,K-pneumoniae,10.53
3025,West Midlands,Ciprofloxacin,2021-01-12,K-pneumoniae,10.78
3026,West Midlands,Ciprofloxacin,2022-01-01,K-pneumoniae,15.43
3027,West Midlands,Ciprofloxacin,2022-01-02,K-pneumoniae,13.45
3028,West Midlands,Ciprofloxacin,2022-01-03,K-pneumoniae,14.45
3029,West Midlands,Ciprofloxacin,2022-01-04,K-pneumoniae,12.5
3030,West Midlands,Ciprofloxacin,2022-01-05,K-pneumoniae,9.83
3031,West Midlands,Ciprofloxacin,2022-01-06,K-pneumoniae,7.65
3032,West Midlands,Ciprofloxacin,2022-01-07,K-pneumoniae,7.45
3033,West Midlands,Ciprofloxacin,2022-01-08,K-pneumoniae,11.73
3034,West Midlands,Ciprofloxacin,2022-01-09,K-pneumoniae,14.43
3035,West Midlands,Ciprofloxacin,2022-01-10,K-pneumoniae,16.5
3036,West Midlands,Ciprofloxacin,2022-01-11,K-pneumoniae,13.06
3037,West Midlands,Ciprofloxacin,2022-01-12,K-pneumoniae,9.71
3038,West Midlands,Ciprofloxacin,2023-01-01,K-pneumoniae,7.39
3039,West Midlands,Ciprofloxacin,2023-01-02,K-pneumoniae,8.24
3040,West Midlands,Ciprofloxacin,2023-01-03,K-pneumoniae,12.22
3041,West Midlands,Ciprofloxacin,2023-01-04,K-pneumoniae,11.24
3042,West Midlands,Ciprofloxacin,2023-01-05,K-pneumoniae,13.47
3043,West Midlands,Ciprofloxacin,2023-01-06,K-pneumoniae,14.75
3044,West Midlands,Ciprofloxacin,2023-01-07,K-pneumoniae,15.11
3045,West Midlands,Ciprofloxacin,2023-01-08,K-pneumoniae,13.98
3046,West Midlands,Ciprofloxacin,2023-01-09,K-pneumoniae,14.86
3047,West Midlands,Ciprofloxacin,2023-01-10,K-pneumoniae,12.93
3048,West Midlands,Ciprofloxacin,2023-01-11,K-pneumoniae,14.89
3049,West Midlands,Ciprofloxacin,2023-01-12,K-pneumoniae,14.41
3050,West Midlands,Ciprofloxacin,2024-01-01,K-pneumoniae,16.9
3051,West Midlands,Ciprofloxacin,2024-01-02,K-pneumoniae,15.66
3052,West Midlands,Ciprofloxacin,2024-01-03,K-pneumoniae,14.85
3053,West Midlands,Ciprofloxacin,2024-01-04,K-pneumoniae,17.33
3054,West Midlands,Ciprofloxacin,2024-01-05,K-pneumoniae,17.99
3055,West Midlands,Ciprofloxacin,2024-01-06,K-pneumoniae,15.96
3056,West Midlands,Ciprofloxacin,2024-01-07,K-pneumoniae,14.95
3057,West Midlands,Ciprofloxacin,2024-01-08,K-pneumoniae,13.43
3058,West Midlands,Ciprofloxacin,2024-01-09,K-pneumoniae,13.74
3059,West Midlands,Ciprofloxacin,2024-01-10,K-pneumoniae,15.86
3060,West Midlands,Ciprofloxacin,2024-01-11,K-pneumoniae,16.59
3061,West Midlands,Ciprofloxacin,2024-01-12,K-pneumoniae,17.11
3062,West Midlands,Ciprofloxacin,2025-01-01,K-pneumoniae,15.74
3063,West Midlands,Ciprofloxacin,2025-01-02,K-pneumoniae,15.84
3064,West Midlands,Ciprofloxacin,2025-01-03,K-pneumoniae,15.35
3065,West Midlands,Ciprofloxacin,2025-01-04,K-pneumoniae,12.83
3066,West Midlands,Ciprofloxacin,2025-01-05,K-pneumoniae,12.94
3067,West Midlands,Ciprofloxacin,2025-01-06,K-pneumoniae,14.95
3068,West Midlands,Co-amoxiclav,2020-01-08,K-pneumoniae,22.0
3069,West Midlands,Co-amoxiclav,2020-01-09,K-pneumoniae,19.61
3070,West Midlands,Co-amoxiclav,2020-01-10,K-pneumoniae,25.29
3071,West Midlands,Co-amoxiclav,2020-01-11,K-pneumoniae,27.07
3072,West Midlands,Co-amoxiclav,2020-01-12,K-pneumoniae,25.67
3073,West Midlands,Co-amoxiclav,2021-01-01,K-pneumoniae,22.93
3074,West Midlands,Co-amoxiclav,2021-01-02,K-pneumoniae,23.76
3075,West Midlands,Co-amoxiclav,2021-01-03,K-pneumoniae,22.22
3076,West Midlands,Co-amoxiclav,2021-01-04,K-pneumoniae,24.24
3077,West Midlands,Co-amoxiclav,2021-01-05,K-pneumoniae,22.29
3078,West Midlands,Co-amoxiclav,2021-01-06,K-pneumoniae,28.57
3079,West Midlands,Co-amoxiclav,2021-01-07,K-pneumoniae,27.74
3080,West Midlands,Co-amoxiclav,2021-01-08,K-pneumoniae,26.47
3081,West Midlands,Co-amoxiclav,2021-01-09,K-pneumoniae,22.34
3082,West Midlands,Co-amoxiclav,2021-01-10,K-pneumoniae,21.8
3083,West Midlands,Co-amoxiclav,2021-01-11,K-pneumoniae,24.17
3084,West Midlands,Co-amoxiclav,2021-01-12,K-pneumoniae,27.45
3085,West Midlands,Co-amoxiclav,2022-01-01,K-pneumoniae,32.45
3086,West Midlands,Co-amoxiclav,2022-01-02,K-pneumoniae,32.16
3087,West Midlands,Co-amoxiclav,2022-01-03,K-pneumoniae,32.37
3088,West Midlands,Co-amoxiclav,2022-01-04,K-pneumoniae,26.63
3089,West Midlands,Co-amoxiclav,2022-01-05,K-pneumoniae,26.55
3090,West Midlands,Co-amoxiclav,2022-01-06,K-pneumoniae,22.41
3091,West Midlands,Co-amoxiclav,2022-01-07,K-pneumoniae,26.06
3092,West Midlands,Co-amoxiclav,2022-01-08,K-pneumoniae,26.44
3093,West Midlands,Co-amoxiclav,2022-01-09,K-pneumoniae,30.48
3094,West Midlands,Co-amoxiclav,2022-01-10,K-pneumoniae,29.44
3095,West Midlands,Co-amoxiclav,2022-01-11,K-pneumoniae,26.85
3096,West Midlands,Co-amoxiclav,2022-01-12,K-pneumoniae,23.5
3097,West Midlands,Co-amoxiclav,2023-01-01,K-pneumoniae,24.87
3098,West Midlands,Co-amoxiclav,2023-01-02,K-pneumoniae,27.22
3099,West Midlands,Co-amoxiclav,2023-01-03,K-pneumoniae,30.0
3100,West Midlands,Co-amoxiclav,2023-01-04,K-pneumoniae,25.57
3101,West Midlands,Co-amoxiclav,2023-01-05,K-pneumoniae,24.1
3102,West Midlands,Co-amoxiclav,2023-01-06,K-pneumoniae,24.65
3103,West Midlands,Co-amoxiclav,2023-01-07,K-pneumoniae,27.65
3104,West Midlands,Co-amoxiclav,2023-01-08,K-pneumoniae,27.43
3105,West Midlands,Co-amoxiclav,2023-01-09,K-pneumoniae,29.11
3106,West Midlands,Co-amoxiclav,2023-01-10,K-pneumoniae,30.7
3107,West Midlands,Co-amoxiclav,2023-01-11,K-pneumoniae,34.35
3108,West Midlands,Co-amoxiclav,2023-01-12,K-pneumoniae,36.09
3109,West Midlands,Co-amoxiclav,2024-01-01,K-pneumoniae,34.91
3110,West Midlands,Co-amoxiclav,2024-01-02,K-pneumoniae,33.33
3111,West Midlands,Co-amoxiclav,2024-01-03,K-pneumoniae,32.16
3112,West Midlands,Co-amoxiclav,2024-01-04,K-pneumoniae,29.5
3113,West Midlands,Co-amoxiclav,2024-01-05,K-pneumoniae,27.55
3114,West Midlands,Co-amoxiclav,2024-01-06,K-pneumoniae,25.0
3115,West Midlands,Co-amoxiclav,2024-01-07,K-pneumoniae,23.88
3116,West Midlands,Co-amoxiclav,2024-01-08,K-pneumoniae,25.45
3117,West Midlands,Co-amoxiclav,2024-01-09,K-pneumoniae,27.73
3118,West Midlands,Co-amoxiclav,2024-01-10,K-pneumoniae,27.59
3119,West Midlands,Co-amoxiclav,2024-01-11,K-pneumoniae,27.39
3120,West Midlands,Co-amoxiclav,2024-01-12,K-pneumoniae,21.3
3121,West Midlands,Co-amoxiclav,2025-01-01,K-pneumoniae,22.52
3122,West Midlands,Co-amoxiclav,2025-01-02,K-pneumoniae,24.57
3123,West Midlands,Co-amoxiclav,2025-01-03,K-pneumoniae,25.35
3124,West Midlands,Co-amoxiclav,2025-01-04,K-pneumoniae,23.0
3125,West Midlands,Co-amoxiclav,2025-01-05,K-pneumoniae,19.54
3126,West Midlands,Co-amoxiclav,2025-01-06,K-pneumoniae,26.26
3127,West Midlands,Gentamicin,2020-01-08,K-pneumoniae,6.04
3128,West Midlands,Gentamicin,2020-01-09,K-pneumoniae,3.25
3129,West Midlands,Gentamicin,2020-01-10,K-pneumoniae,4.65
3130,West Midlands,Gentamicin,2020-01-11,K-pneumoniae,7.69
3131,West Midlands,Gentamicin,2020-01-12,K-pneumoniae,7.49
3132,West Midlands,Gentamicin,2021-01-01,K-pneumoniae,5.37
3133,West Midlands,Gentamicin,2021-01-02,K-pneumoniae,4.85
3134,West Midlands,Gentamicin,2021-01-03,K-pneumoniae,4.64
3135,West Midlands,Gentamicin,2021-01-04,K-pneumoniae,5.99
3136,West Midlands,Gentamicin,2021-01-05,K-pneumoniae,4.94
3137,West Midlands,Gentamicin,2021-01-06,K-pneumoniae,8.0
3138,West Midlands,Gentamicin,2021-01-07,K-pneumoniae,7.89
3139,West Midlands,Gentamicin,2021-01-08,K-pneumoniae,5.95
3140,West Midlands,Gentamicin,2021-01-09,K-pneumoniae,5.61
3141,West Midlands,Gentamicin,2021-01-10,K-pneumoniae,5.71
3142,West Midlands,Gentamicin,2021-01-11,K-pneumoniae,8.7
3143,West Midlands,Gentamicin,2021-01-12,K-pneumoniae,6.06
3144,West Midlands,Gentamicin,2022-01-01,K-pneumoniae,8.11
3145,West Midlands,Gentamicin,2022-01-02,K-pneumoniae,7.6
3146,West Midlands,Gentamicin,2022-01-03,K-pneumoniae,8.67
3147,West Midlands,Gentamicin,2022-01-04,K-pneumoniae,7.19
3148,West Midlands,Gentamicin,2022-01-05,K-pneumoniae,4.55
3149,West Midlands,Gentamicin,2022-01-06,K-pneumoniae,3.45
3150,West Midlands,Gentamicin,2022-01-07,K-pneumoniae,3.12
3151,West Midlands,Gentamicin,2022-01-08,K-pneumoniae,5.56
3152,West Midlands,Gentamicin,2022-01-09,K-pneumoniae,10.71
3153,West Midlands,Gentamicin,2022-01-10,K-pneumoniae,11.06
3154,West Midlands,Gentamicin,2022-01-11,K-pneumoniae,8.6
3155,West Midlands,Gentamicin,2022-01-12,K-pneumoniae,4.39
3156,West Midlands,Gentamicin,2023-01-01,K-pneumoniae,4.35
3157,West Midlands,Gentamicin,2023-01-02,K-pneumoniae,4.21
3158,West Midlands,Gentamicin,2023-01-03,K-pneumoniae,5.91
3159,West Midlands,Gentamicin,2023-01-04,K-pneumoniae,4.97
3160,West Midlands,Gentamicin,2023-01-05,K-pneumoniae,6.74
3161,West Midlands,Gentamicin,2023-01-06,K-pneumoniae,7.76
3162,West Midlands,Gentamicin,2023-01-07,K-pneumoniae,8.48
3163,West Midlands,Gentamicin,2023-01-08,K-pneumoniae,8.09
3164,West Midlands,Gentamicin,2023-01-09,K-pneumoniae,9.09
3165,West Midlands,Gentamicin,2023-01-10,K-pneumoniae,8.55
3166,West Midlands,Gentamicin,2023-01-11,K-pneumoniae,9.48
3167,West Midlands,Gentamicin,2023-01-12,K-pneumoniae,9.44
3168,West Midlands,Gentamicin,2024-01-01,K-pneumoniae,11.68
3169,West Midlands,Gentamicin,2024-01-02,K-pneumoniae,9.69
3170,West Midlands,Gentamicin,2024-01-03,K-pneumoniae,7.5
3171,West Midlands,Gentamicin,2024-01-04,K-pneumoniae,5.53
3172,West Midlands,Gentamicin,2024-01-05,K-pneumoniae,8.16
3173,West Midlands,Gentamicin,2024-01-06,K-pneumoniae,8.47
3174,West Midlands,Gentamicin,2024-01-07,K-pneumoniae,7.94
3175,West Midlands,Gentamicin,2024-01-08,K-pneumoniae,6.67
3176,West Midlands,Gentamicin,2024-01-09,K-pneumoniae,6.91
3177,West Midlands,Gentamicin,2024-01-10,K-pneumoniae,7.63
3178,West Midlands,Gentamicin,2024-01-11,K-pneumoniae,6.19
3179,West Midlands,Gentamicin,2024-01-12,K-pneumoniae,5.38
3180,West Midlands,Gentamicin,2025-01-01,K-pneumoniae,7.08
3181,West Midlands,Gentamicin,2025-01-02,K-pneumoniae,11.45
3182,West Midlands,Gentamicin,2025-01-03,K-pneumoniae,11.74
3183,West Midlands,Gentamicin,2025-01-04,K-pneumoniae,9.28
3184,West Midlands,Gentamicin,2025-01-05,K-pneumoniae,5.45
3185,West Midlands,Gentamicin,2025-01-06,K-pneumoniae,8.65
3186,West Midlands,Piperacillin with tazobactam,2020-01-08,K-pneumoniae,10.2
3187,West Midlands,Piperacillin with tazobactam,2020-01-09,K-pneumoniae,9.93
3188,West Midlands,Piperacillin with tazobactam,2020-01-10,K-pneumoniae,12.5
3189,West Midlands,Piperacillin with tazobactam,2020-01-11,K-pneumoniae,12.64
3190,West Midlands,Piperacillin with tazobactam,2020-01-12,K-pneumoniae,13.68
3191,West Midlands,Piperacillin with tazobactam,2021-01-01,K-pneumoniae,12.8
3192,West Midlands,Piperacillin with tazobactam,2021-01-02,K-pneumoniae,14.42
3193,West Midlands,Piperacillin with tazobactam,2021-01-03,K-pneumoniae,12.89
3194,West Midlands,Piperacillin with tazobactam,2021-01-04,K-pneumoniae,14.97
3195,West Midlands,Piperacillin with tazobactam,2021-01-05,K-pneumoniae,13.41
3196,West Midlands,Piperacillin with tazobactam,2021-01-06,K-pneumoniae,16.99
3197,West Midlands,Piperacillin with tazobactam,2021-01-07,K-pneumoniae,16.03
3198,West Midlands,Piperacillin with tazobactam,2021-01-08,K-pneumoniae,15.12
3199,West Midlands,Piperacillin with tazobactam,2021-01-09,K-pneumoniae,13.64
3200,West Midlands,Piperacillin with tazobactam,2021-01-10,K-pneumoniae,13.59
3201,West Midlands,Piperacillin with tazobactam,2021-01-11,K-pneumoniae,12.44
3202,West Midlands,Piperacillin with tazobactam,2021-01-12,K-pneumoniae,13.79
3203,West Midlands,Piperacillin with tazobactam,2022-01-01,K-pneumoniae,13.54
3204,West Midlands,Piperacillin with tazobactam,2022-01-02,K-pneumoniae,13.95
3205,West Midlands,Piperacillin with tazobactam,2022-01-03,K-pneumoniae,14.94
3206,West Midlands,Piperacillin with tazobactam,2022-01-04,K-pneumoniae,15.29
3207,West Midlands,Piperacillin with tazobactam,2022-01-05,K-pneumoniae,15.43
3208,West Midlands,Piperacillin with tazobactam,2022-01-06,K-pneumoniae,12.28
3209,West Midlands,Piperacillin with tazobactam,2022-01-07,K-pneumoniae,15.51
3210,West Midlands,Piperacillin with tazobactam,2022-01-08,K-pneumoniae,18.08
3211,West Midlands,Piperacillin with tazobactam,2022-01-09,K-pneumoniae,20.0
3212,West Midlands,Piperacillin with tazobactam,2022-01-10,K-pneumoniae,19.9
3213,West Midlands,Piperacillin with tazobactam,2022-01-11,K-pneumoniae,16.67
3214,West Midlands,Piperacillin with tazobactam,2022-01-12,K-pneumoniae,16.34
3215,West Midlands,Piperacillin with tazobactam,2023-01-01,K-pneumoniae,17.5
3216,West Midlands,Piperacillin with tazobactam,2023-01-02,K-pneumoniae,21.74
3217,West Midlands,Piperacillin with tazobactam,2023-01-03,K-pneumoniae,22.4
3218,West Midlands,Piperacillin with tazobactam,2023-01-04,K-pneumoniae,19.55
3219,West Midlands,Piperacillin with tazobactam,2023-01-05,K-pneumoniae,19.59
3220,West Midlands,Piperacillin with tazobactam,2023-01-06,K-pneumoniae,20.0
3221,West Midlands,Piperacillin with tazobactam,2023-01-07,K-pneumoniae,22.42
3222,West Midlands,Piperacillin with tazobactam,2023-01-08,K-pneumoniae,21.12
3223,West Midlands,Piperacillin with tazobactam,2023-01-09,K-pneumoniae,23.32
3224,West Midlands,Piperacillin with tazobactam,2023-01-10,K-pneumoniae,22.22
3225,West Midlands,Piperacillin with tazobactam,2023-01-11,K-pneumoniae,24.79
3226,West Midlands,Piperacillin with tazobactam,2023-01-12,K-pneumoniae,23.95
3227,West Midlands,Piperacillin with tazobactam,2024-01-01,K-pneumoniae,23.29
3228,West Midlands,Piperacillin with tazobactam,2024-01-02,K-pneumoniae,22.61
3229,West Midlands,Piperacillin with tazobactam,2024-01-03,K-pneumoniae,22.11
3230,West Midlands,Piperacillin with tazobactam,2024-01-04,K-pneumoniae,21.21
3231,West Midlands,Piperacillin with tazobactam,2024-01-05,K-pneumoniae,21.05
3232,West Midlands,Piperacillin with tazobactam,2024-01-06,K-pneumoniae,20.94
3233,West Midlands,Piperacillin with tazobactam,2024-01-07,K-pneumoniae,20.94
3234,West Midlands,Piperacillin with tazobactam,2024-01-08,K-pneumoniae,20.93
3235,West Midlands,Piperacillin with tazobactam,2024-01-09,K-pneumoniae,20.74
3236,West Midlands,Piperacillin with tazobactam,2024-01-10,K-pneumoniae,20.61
3237,West Midlands,Piperacillin with tazobactam,2024-01-11,K-pneumoniae,22.12
3238,West Midlands,Piperacillin with tazobactam,2024-01-12,K-pneumoniae,20.37
3239,West Midlands,Piperacillin with tazobactam,2025-01-01,K-pneumoniae,21.33
3240,West Midlands,Piperacillin with tazobactam,2025-01-02,K-pneumoniae,22.42
3241,West Midlands,Piperacillin with tazobactam,2025-01-03,K-pneumoniae,25.37
3242,West Midlands,Piperacillin with tazobactam,2025-01-04,K-pneumoniae,23.44
3243,West Midlands,Piperacillin with tazobactam,2025-01-05,K-pneumoniae,21.56
3244,West Midlands,Piperacillin with tazobactam,2025-01-06,K-pneumoniae,21.76
3245,West Midlands,Third Generation Cephalosporins,2020-01-08,K-pneumoniae,9.87
3246,West Midlands,Third Generation Cephalosporins,2020-01-09,K-pneumoniae,11.46
3247,West Midlands,Third Generation Cephalosporins,2020-01-10,K-pneumoniae,12.14
3248,West Midlands,Third Generation Cephalosporins,2020-01-11,K-pneumoniae,12.9
3249,West Midlands,Third Generation Cephalosporins,2020-01-12,K-pneumoniae,11.52
3250,West Midlands,Third Generation Cephalosporins,2021-01-01,K-pneumoniae,10.0
3251,West Midlands,Third Generation Cephalosporins,2021-01-02,K-pneumoniae,9.57
3252,West Midlands,Third Generation Cephalosporins,2021-01-03,K-pneumoniae,7.65
3253,West Midlands,Third Generation Cephalosporins,2021-01-04,K-pneumoniae,9.94
3254,West Midlands,Third Generation Cephalosporins,2021-01-05,K-pneumoniae,10.78
3255,West Midlands,Third Generation Cephalosporins,2021-01-06,K-pneumoniae,14.19
3256,West Midlands,Third Generation Cephalosporins,2021-01-07,K-pneumoniae,11.39
3257,West Midlands,Third Generation Cephalosporins,2021-01-08,K-pneumoniae,10.29
3258,West Midlands,Third Generation Cephalosporins,2021-01-09,K-pneumoniae,8.96
3259,West Midlands,Third Generation Cephalosporins,2021-01-10,K-pneumoniae,9.39
3260,West Midlands,Third Generation Cephalosporins,2021-01-11,K-pneumoniae,12.5
3261,West Midlands,Third Generation Cephalosporins,2021-01-12,K-pneumoniae,10.95
3262,West Midlands,Third Generation Cephalosporins,2022-01-01,K-pneumoniae,13.85
3263,West Midlands,Third Generation Cephalosporins,2022-01-02,K-pneumoniae,11.43
3264,West Midlands,Third Generation Cephalosporins,2022-01-03,K-pneumoniae,13.48
3265,West Midlands,Third Generation Cephalosporins,2022-01-04,K-pneumoniae,12.72
3266,West Midlands,Third Generation Cephalosporins,2022-01-05,K-pneumoniae,10.56
3267,West Midlands,Third Generation Cephalosporins,2022-01-06,K-pneumoniae,9.71
3268,West Midlands,Third Generation Cephalosporins,2022-01-07,K-pneumoniae,8.33
3269,West Midlands,Third Generation Cephalosporins,2022-01-08,K-pneumoniae,12.71
3270,West Midlands,Third Generation Cephalosporins,2022-01-09,K-pneumoniae,15.0
3271,West Midlands,Third Generation Cephalosporins,2022-01-10,K-pneumoniae,17.79
3272,West Midlands,Third Generation Cephalosporins,2022-01-11,K-pneumoniae,13.04
3273,West Midlands,Third Generation Cephalosporins,2022-01-12,K-pneumoniae,10.85
3274,West Midlands,Third Generation Cephalosporins,2023-01-01,K-pneumoniae,7.62
3275,West Midlands,Third Generation Cephalosporins,2023-01-02,K-pneumoniae,9.9
3276,West Midlands,Third Generation Cephalosporins,2023-01-03,K-pneumoniae,12.04
3277,West Midlands,Third Generation Cephalosporins,2023-01-04,K-pneumoniae,12.3
3278,West Midlands,Third Generation Cephalosporins,2023-01-05,K-pneumoniae,11.33
3279,West Midlands,Third Generation Cephalosporins,2023-01-06,K-pneumoniae,12.44
3280,West Midlands,Third Generation Cephalosporins,2023-01-07,K-pneumoniae,12.45
3281,West Midlands,Third Generation Cephalosporins,2023-01-08,K-pneumoniae,12.81
3282,West Midlands,Third Generation Cephalosporins,2023-01-09,K-pneumoniae,14.72
3283,West Midlands,Third Generation Cephalosporins,2023-01-10,K-pneumoniae,16.46
3284,West Midlands,Third Generation Cephalosporins,2023-01-11,K-pneumoniae,18.44
3285,West Midlands,Third Generation Cephalosporins,2023-01-12,K-pneumoniae,18.44
3286,West Midlands,Third Generation Cephalosporins,2024-01-01,K-pneumoniae,17.86
3287,West Midlands,Third Generation Cephalosporins,2024-01-02,K-pneumoniae,16.35
3288,West Midlands,Third Generation Cephalosporins,2024-01-03,K-pneumoniae,12.68
3289,West Midlands,Third Generation Cephalosporins,2024-01-04,K-pneumoniae,12.15
3290,West Midlands,Third Generation Cephalosporins,2024-01-05,K-pneumoniae,10.73
3291,West Midlands,Third Generation Cephalosporins,2024-01-06,K-pneumoniae,10.45
3292,West Midlands,Third Generation Cephalosporins,2024-01-07,K-pneumoniae,10.34
3293,West Midlands,Third Generation Cephalosporins,2024-01-08,K-pneumoniae,11.45
3294,West Midlands,Third Generation Cephalosporins,2024-01-09,K-pneumoniae,14.29
3295,West Midlands,Third Generation Cephalosporins,2024-01-10,K-pneumoniae,13.88
